key_gvkey,gvkey,conm,cik,fyear,cmonth,cyear,datadate,indfmt,sich,consol,popsrc,datafmt,curcd,fyr,act,ap,aqc,aqs,acqsc,at,ceq,che,cogs,csho,dlc,dp,dpc,dt,dvpd,exchg,gdwl,ib,ibc,intan,invt,lct,lt,ni,capx,oancf,ivncf,fincf,oiadp,pi,ppent,ppegt,rectr,sale,seq,txt,xint,xsga,costat,mkvalt,prcc_f,recch,invch,apalch,txach,aoloch,gdwlip,spi,wdp,rcp
2074844196,20748,ARISTA NETWORKS INC,1596532,2020,12,2020,12/31/2020,INDL,3576,C,D,STD,USD,12,3836.998,134.235,227.42,NA,NA,4738.919,3320.291,2872.868,798.046,76.174,17.773,44.186,NA,90.17,NA,11,189.696,634.557,634.557,312.486,479.668,768.243,1418.628,634.557,15.384,735.114,-608.802,-346.339,713.617,738.863,109.519,224.7,405.92,2317.512,3320.291,104.306,0,761.663,A,22133.8792,290.57,10.673,-235.318,43.889,8.805,86.265,NA,-13.933,NA,NA
2077943677,20779,CISCO SYSTEMS INC,858877,2019,07,2019,7/31/2019,INDL,3576,C,D,STD,USD,7,47755,2059,NA,NA,NA,97793,33571,33434,17609,4250,10191,1774,1897,20473,NA,14,33529,11621,11621,35730,1383,31712,64222,11621,909,15831,14837,-27889,14171,14571,2789,12039,10965,51904,33571,2950,859,18350,A,235450,55.4,-333,131,364,NA,915,NA,48,NA,-322
2077944043,20779,CISCO SYSTEMS INC,858877,2020,07,2020,7/31/2020,INDL,3576,C,D,STD,USD,7,43573,2218,NA,NA,NA,94853,37920,29419,16055,4237,3346,1700,1808,15585,NA,14,33806,11214,11214,35382,1282,25331,56933,11214,770,15426,3500,-18886,14126,13970,3374,11935,10523,49301,37920,2756,589,17420,A,199562.7,47.1,-904,84,63,NA,1675,NA,-502,NA,-481
2090443738,20904,HOLOGIC INC,859737,2019,09,2019,9/30/2019,INDL,3844,C,D,STD,USD,9,1793.1,186.5,110.6,NA,NA,6442.1,2115.7,601.8,1199.6,267.685,274.8,463,463.1,2877.3,NA,14,2563.7,-203.6,-203.6,4023.5,444.9,1070.1,4326.4,-203.6,109.1,649.5,-280.7,-431.5,600.3,-257.7,470.9,1136.9,648.7,3367.3,2115.7,-54.1,140,1104.4,A,13515.4157,50.49,-76.5,-63,NA,NA,-16.8,NA,-725.7,-685.4,-6.6
2090444104,20904,HOLOGIC INC,859737,2020,09,2020,9/30/2020,INDL,3844,C,D,STD,USD,9,2222.3,178.8,119.4,NA,NA,7195.8,2705.2,701,1176.9,257.498,350.3,376,376,2897.2,NA,14,2657.9,1115.2,1110.5,3965.4,395.1,1239.3,4488.5,1115.2,156.4,896.6,-141.6,-659.9,1176.9,1001.9,572.2,1266.6,1028.9,3776.4,2705.2,-108.6,116.5,1046.6,A,17115.8921,66.47,-427.1,-25.3,NA,NA,-183.9,NA,-71.9,-30.2,NA
2182543830,21825,CITIZENS FINANCIAL GROUP INC,759944,2019,12,2019,12/31/2019,INDL,6020,C,D,STD,USD,12,NA,125313,129,NA,NA,165733,20631,3683,1968,433.121,2774,NA,633,NA,NA,11,7044,1791,1791,7294,3375,NA,143532,1791,126,1697,-3875,1490,3250,2251,1460,NA,NA,8066,22201,460,NA,2848,A,17589.0438,40.61,NA,-672,NA,0,-525,NA,-68,NA,-50
2182544196,21825,CITIZENS FINANCIAL GROUP INC,759944,2020,12,2020,12/31/2020,INDL,6020,C,D,STD,USD,12,NA,147164,3,NA,NA,183349,20708,13039,2387,427.21,1604,NA,578,NA,NA,11,7050,1057,1057,7766,4022,NA,160676,1057,118,111,-6136,15372,2894,1298,1559,NA,NA,7676,22673,241,NA,2395,A,15277.0296,35.76,NA,32,NA,0,-2978,NA,-125,NA,NA
2226043830,22260,HCA HEALTHCARE INC,860730,2019,12,2019,12/31/2019,INDL,8062,C,D,STD,USD,12,11196,2905,1682,NA,NA,45058,-2808,768,41152,338.446,495,2596,2626,35571,NA,11,7939,3505,4145,8269,1849,7757,45623,3505,4158,7602,-5720,-1771,7218,5244,24549,49069,7380,51336,-2808,1099,1824,370,A,50025.7033,147.81,-326,NA,396,0,-158,NA,-211,NA,NA
2226044196,22260,HCA HEALTHCARE INC,860730,2020,12,2020,12/31/2020,INDL,8062,C,D,STD,USD,12,12333,3535,568,NA,NA,47490,572,1909,41134,339.426,588,2721,2751,33056,NA,11,8209,3754,4387,8578,2025,8704,44598,3754,2835,9232,-3393,-4677,7262,5430,25223,51341,7051,51533,572,1043,1584,416,A,55822,164.46,327,NA,1255,0,-304,NA,-295,NA,NA
2232543921,22325,XILINX INC,743988,2019,03,2020,3/31/2020,INDL,3674,C,D,STD,USD,3,2909.141,102.131,454.651,NA,NA,4693.334,2315.049,2267.216,964.534,243.81,510.369,91.985,157.533,1306.443,NA,14,619.196,792.721,792.721,819.54,304.34,1085.681,2378.285,792.721,129.289,1190.836,680.204,-1637.827,834.44,833.984,430.393,1047.134,273.028,3162.666,2315.049,41.263,39.82,1271.707,A,19002.5514,77.94,66.889,17.947,-34.336,18.715,-2.013,NA,-42.552,NA,-28.362
2232544286,22325,XILINX INC,743988,2020,03,2021,3/31/2021,INDL,3674,C,D,STD,USD,3,3746.262,116.046,7.103,NA,NA,5519.201,2886.961,3078.899,896.647,245.808,10.461,108.468,186.514,1544.007,NA,14,620.697,646.508,646.508,792.289,311.085,624.555,2632.24,646.508,49.665,1093.221,-1287.422,-144.974,793.536,729.678,393.345,1052.509,285.214,3147.599,2886.961,83.17,53.689,1348.948,A,30455.6112,123.9,-12.186,-6.746,97.852,28.4,-62.248,NA,-40.397,NA,NA
2380943708,23809,AUTOZONE INC,866787,2019,08,2019,8/31/2019,INDL,5531,C,D,STD,USD,8,5028.685,4864.912,0,NA,NA,9895.913,-1713.851,244.258,5128.785,24.038,56.246,369.957,378.119,5386.249,NA,11,302.645,1617.221,1617.221,308.261,4319.113,5512.141,11609.764,1617.221,496.05,2128.513,-491.846,-1674.088,2209.341,2031.333,4398.751,7713.196,308.995,11863.743,-1713.851,414.112,193.671,4155.66,A,26482.4242,1101.69,-48.512,-394.147,464.176,-10.489,50.635,NA,6.796,NA,NA
2380944074,23809,AUTOZONE INC,866787,2020,08,2020,8/31/2020,INDL,5531,C,D,STD,USD,8,6811.872,5156.324,0,NA,NA,14423.872,-877.977,1826.933,5463.748,23.376,291.344,397.466,408.196,8462.13,NA,11,302.645,1732.972,1732.972,304.088,4473.282,6283.091,15301.849,1732.972,457.736,2720.108,-497.875,-643.636,2501.579,2216.514,7090.898,10718.219,364.774,12631.967,-877.977,483.542,208.021,4269.174,A,27964.9426,1196.31,-58.564,-184.174,531.131,90.172,104.463,NA,-83.9,NA,NA
2381243830,23812,REGENERON PHARMACEUTICALS,872589,2019,12,2019,12/31/2019,INDL,2834,C,D,STD,USD,12,7689.1,418.1,0,NA,NA,14805.2,11089.7,3214.3,5343.2,110.277,0,205.2,210.3,713.9,NA,14,0,2115.8,2115.8,0,1415.5,2096.6,3715.5,2115.8,429.6,2430,-2027.8,-252.1,2315,2429.1,2890.4,3812.8,2693.4,7863.4,11089.7,313.3,30.2,NA,A,41406.808,375.48,-473.1,-335.5,NA,NA,608.1,NA,-105.2,NA,-35.2
2381244196,23812,REGENERON PHARMACEUTICALS,872589,2020,12,2020,12/31/2020,INDL,2834,C,D,STD,USD,12,9779.1,475.5,0,NA,NA,17163.3,11025.3,3587,4776.6,106.951,0,230.8,235.9,2695.7,NA,14,0,3513.2,3513.2,0,1916.6,2697.4,6138,3513.2,614.6,2618.1,-70.6,-1970.5,3489.7,3810.4,3221.6,4352.7,4114.7,8497.1,11025.3,297.2,56.9,NA,A,51669.0976,483.11,-1356.1,-529.4,NA,NA,381.9,NA,86.9,NA,-8.1
2419743830,24197,IDEXX LABS INC,874716,2019,12,2019,12/31/2019,INDL,2835,C,D,STD,USD,12,679.639,72.172,50.304,NA,NA,1832.475,177.473,90.326,953.464,85.471,304.046,87.895,88.011,781.663,NA,14,239.724,427.72,427.792,298.192,195.019,725.337,1654.65,427.72,154.969,459.158,-205.528,-286.409,566.246,522.218,614.452,1133.482,286.971,2406.908,177.473,94.426,31.055,799.303,A,22319.0422,261.13,-22.472,-37.306,1.957,NA,-47.148,NA,-13.4,NA,-13.4
2419744196,24197,IDEXX LABS INC,874716,2020,12,2020,12/31/2020,INDL,2835,C,D,STD,USD,12,1062.738,74.558,1.5,NA,NA,2294.561,632.088,383.928,1039.72,85.449,67.721,95.895,95.998,1003.252,NA,14,243.347,581.776,582.131,295.89,209.873,582.761,1661.766,581.776,106.958,648.063,-109.376,-248.416,722.024,661.985,646.338,1233.252,355.266,2706.655,632.088,79.854,33.125,849.016,A,42713.3916,499.87,-60.722,-18.885,0.981,NA,46.865,NA,-27.5,NA,NA
2421643830,24216,AES CORP (THE),874761,2019,12,2019,12/31/2019,INDL,4991,C,D,STD,USD,12,5231,1311,192,NA,NA,33648,2996,1765,6818,663.953,1889,1022,1045,20455,NA,11,1059,302,477,1528,487,5096,27531,303,2405,2394,-2721,-86,2153,829,22822,31327,1479,10189,2996,352,1288,196,A,13212.6647,19.9,73,28,NA,NA,-140,NA,-51,NA,NA
2421644196,24216,AES CORP (THE),874761,2020,12,2020,12/31/2020,INDL,4991,C,D,STD,USD,12,5414,1156,136,NA,NA,34603,2634,1721,5909,665.37,1448,1058,1068,20192,NA,11,1061,43,149,1888,461,5362,29011,46,1900,2652,-2295,-78,2528,365,23101,31573,1300,9660,2634,216,1345,165,A,15636.195,23.5,48,-20,NA,NA,262,NA,-206,NA,NA
2431643830,24316,MONSTER BEVERAGE CORP,865752,2019,12,2019,12/31/2019,INDL,2086,C,D,STD,USD,12,2316.309,274.045,0,NA,NA,5150.352,4171.281,1331.02,1621.507,536.698,4.297,60.727,64.814,29.948,NA,14,1331.643,1107.835,1107.835,2383.748,360.731,661.097,979.071,1107.835,101.661,1113.762,-326.724,-628.506,1418.439,1415.962,329.982,537.416,540.33,4200.819,4171.281,308.127,0.056,1100.146,A,34107.1579,63.55,-59.941,-85.222,43.985,8.105,-30.181,NA,-15.5,NA,NA
2431644196,24316,MONSTER BEVERAGE CORP,865752,2020,12,2020,12/31/2020,INDL,2086,C,D,STD,USD,12,3140.955,296.8,0,NA,NA,6202.716,5160.86,2061.767,1817.728,528.097,3.97,57.03,60.973,21.336,NA,14,1331.643,1409.594,1409.594,2390.689,333.085,749.988,1041.856,1409.594,48.722,1364.163,-472.487,-526.068,1657.053,1626.157,337.41,542.164,666.012,4613.838,5160.86,216.563,0.039,1082.027,A,48838.4106,92.48,-119.672,30.304,66.072,10.422,-15.296,-8.7,-23.9,NA,NA
2434443830,24344,VERTEX PHARMACEUTICALS INC,875320,2019,12,2019,12/31/2019,INDL,2834,C,D,STD,USD,12,4822.829,87.61,1154.212,NA,NA,8318.465,6085.244,3816.298,440.817,258.993,50.299,106.941,106.941,673.167,NA,14,1002.158,1176.81,1176.81,1402.158,167.502,1334.827,2233.221,1176.81,75.451,1569.33,-1235.318,126.773,1427.025,1394.919,833.282,1525.822,633.518,4162.821,6085.244,218.109,58.502,2188.038,A,56706.5174,218.95,-225.587,-64.047,150.096,NA,73.437,NA,-229.459,NA,NA
2434444196,24344,VERTEX PHARMACEUTICALS INC,875320,2020,12,2020,12/31/2020,INDL,2834,C,D,STD,USD,12,8133.379,155.139,0,NA,NA,11751.808,8686.815,6659.555,626.785,259.89,52.955,109.515,109.515,942.46,NA,14,1002.158,2711.647,2711.647,1402.158,280.777,1877.533,3064.993,2711.647,259.798,3253.505,99.388,-505.281,2880.072,3116.798,1284.098,2074.678,885.352,6205.683,8686.815,405.151,58.151,2589.311,A,61422.4026,236.34,-223.444,-132.014,173.474,NA,127.53,NA,-23.782,NA,NA
2446843830,24468,BIOGEN INC,875045,2019,12,2019,12/31/2019,INDL,2836,C,D,STD,USD,12,8381.8,530.8,1044.4,NA,NA,27234.3,13343.2,4475.9,1764.8,174.2,1569.4,464.6,464.7,6441.1,NA,14,5757.8,5888.5,5888.5,9285.2,804.2,4863.8,13895.2,5888.5,514.5,7078.6,470.5,-5860.4,7503.4,7046.5,3674.3,5265.2,1880.5,14377.9,13343.2,1158,256.2,4645.1,A,51690.366,296.73,5.5,-19.2,NA,NA,213,NA,-219.2,NA,-5
2446844196,24468,BIOGEN INC,875045,2020,12,2020,12/31/2020,INDL,2836,C,D,STD,USD,12,6887.1,454.9,1006.5,NA,NA,24618.9,10700.3,2610.1,1603.3,152.4,83.2,532.4,457.2,7911.4,NA,14,5762.1,4000.6,4060.5,8846.4,1068.6,3742.2,13932.8,4000.6,424.8,4229.8,-608.6,-5272.7,4813.5,5052.8,3844.8,5627.1,1913.8,13444.6,10700.3,992.3,278.3,6495.4,A,37316.664,244.86,179.5,-316.3,NA,NA,-50.4,NA,-39.9,-115,NA
2461643830,24616,PAYPAL HOLDINGS INC,1633917,2019,12,2019,12/31/2019,INDL,7374,C,D,STD,USD,12,38495,232,70,NA,NA,51333,16885,10761,7493,1173,104,912,912,5472,NA,14,6212,2459,2459,6990,0,26919,34404,2459,704,4561,-5733,3688,2793,2998,2172,6895,4407,17772,16885,539,115,6574,A,126883.41,108.17,-120,4,4,-40,-433,NA,-74,NA,-78
2461644196,24616,PAYPAL HOLDINGS INC,1633917,2020,12,2020,12/31/2020,INDL,7374,C,D,STD,USD,12,50995,252,3609,NA,NA,70379,20019,13083,8523,1172,144,1189,1189,9725,NA,14,9135,4202,4202,10183,0,38447,50316,4202,866,5854,-16218,12492,3788,5065,2514,7716,3346,21454,20019,863,209,7954,A,274482.4,234.2,-100,0,-4,-230,-618,NA,-499,-352,-109
2473143830,24731,KIMCO REALTY CORP,879101,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,NA,170.082,0,NA,NA,10997.867,4864.872,123.947,663.573,431.815,169.3,NA,277.879,5408.478,NA,11,0,410.605,413.561,145.464,0,NA,6051.017,410.605,0,583.628,-120.421,-482.841,496.607,410.244,NA,NA,226.518,1257.122,4864.892,-3.317,193.085,96.942,A,8942.8887,20.71,-34.16,0,-3.611,0,-55.405,NA,6.8,NA,NA
2473144196,24731,KIMCO REALTY CORP,879101,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,NA,146.457,0,NA,NA,11614.498,5608.024,293.188,638.548,432.519,144.9,NA,288.955,5452.099,NA,11,0,1000.833,1002.877,118.952,0,NA,5928.46,1000.833,0,589.913,-33.273,-387.399,410.809,1003.855,NA,NA,251.494,1133.874,5608.044,0.978,200.587,84.517,A,6492.1102,15.01,-0.559,0,5.576,0,-25.755,NA,-16.238,NA,-8.7
2478243830,24782,PERRIGO CO PLC,1585364,2019,12,2019,12/31/2019,INDL,2834,C,D,STD,USD,12,2756.9,520.2,747.7,287.2,151.4,11301.4,5803.8,360.9,2661.9,136.1,35.4,396.5,396.5,3502.9,NA,11,4116.7,146.1,146.1,7106.7,967.3,1335.8,5497.3,146.1,137.7,387.8,-596.1,1.8,485.2,171,1060.3,1982.4,1269.5,4837.4,5803.8,24.9,121.7,1293.8,A,7030.926,51.66,-140.7,-67,-58.5,-74.5,27.2,-109.2,-141,NA,-51.3
2478244196,24782,PERRIGO CO PLC,1585364,2020,12,2020,12/31/2020,INDL,2834,C,D,STD,USD,12,3133.5,543.8,168.5,136.7,72.3,11488.4,5655.1,644,2860.5,133.1,71.8,384.8,384.8,3759.4,NA,11,3768.8,-162.6,-162.6,6758.2,1200.2,1382,5833.3,-162.6,170.4,636.2,-187.8,-181.1,518.1,-149.4,1213,2222.4,1073.9,5085.8,5655.1,13.2,131.2,1322.4,A,5952.232,44.72,168.9,-170.6,-58.3,-7,-2.2,-346.8,-448.8,NA,-4.7
2480043738,24800,QUALCOMM INC,804328,2019,09,2019,9/30/2019,INDL,3674,C,D,STD,USD,9,16765,1368,NA,NA,NA,32957,4909,12260,7198,1145,2496,1401,1401,15434,NA,14,6282,4386,4386,8454,1400,8935,28048,4386,887,7286,-806,-6386,3358,7481,3081,7648,2457,19550,4909,3095,606,7593,A,87340.6,76.28,1373,273,NA,NA,-2870,NA,4307,NA,-213
2480044104,24800,QUALCOMM INC,804328,2020,09,2020,9/30/2020,INDL,3674,C,D,STD,USD,9,18519,2248,NA,NA,NA,35594,6077,11214,7862,1131,634,1393,1393,15731,NA,14,6323,5198,5198,7976,2598,8672,29517,5198,1407,5814,-5263,-5707,4429,5719,4171,9305,3992,21731,6077,521,559,8047,A,133096.08,117.68,-1529,-1157,NA,NA,1079,NA,1518,-265,-2
2485643830,24856,GILEAD SCIENCES INC,882095,2019,12,2019,12/31/2019,INDL,2836,C,D,STD,USD,12,30296,713,0,NA,NA,61627,22525,24671,3271,1266,2598,1404,1404,25318,NA,14,4117,5386,5364,17903,922,9759,38977,5386,825,9144,-7817,-7634,5087,5160,5170,6592,3582,22449,22525,-204,995,12687,A,82264.68,64.98,-218,-95,-450,272,-307,NA,-800,NA,NA
2485644196,24856,GILEAD SCIENCES INC,882095,2020,12,2020,12/31/2020,INDL,2836,C,D,STD,USD,12,15996,844,25742,NA,NA,68407,18202,8261,3029,1254,2864,1480,1480,32117,NA,14,8108,123,89,41234,1683,11397,50186,123,650,8168,-14615,770,10588,1669,5613,7281,4892,24689,18202,1580,984,9592,A,73058.04,58.26,-1171,-195,720,-778,-214,NA,-6517,NA,NA
2492543830,24925,ROPER TECHNOLOGIES INC,882835,2019,12,2019,12/31/2019,INDL,3823,C,D,STD,USD,12,1999.5,162,2387.3,NA,NA,18108.9,9491.9,709.7,1525.8,104.1,659,413.9,423.3,5552.1,NA,11,10815.4,1767.9,1767.9,15483.1,198.6,2397.4,8617,1767.9,52.7,1461.8,-1296,177,1504.4,2227.4,406.8,741.6,975.1,5366.8,9491.9,459.5,186.6,1922.7,A,36875.343,354.23,-58.7,-17.3,-12.2,NA,-36,NA,914.7,NA,NA
2492544196,24925,ROPER TECHNOLOGIES INC,882835,2020,12,2020,12/31/2020,INDL,3823,C,D,STD,USD,12,1752.3,177.8,6018.1,NA,NA,24024.8,10479.8,308.3,1468,104.9,567.1,516.1,531.7,9850.8,NA,11,14395.2,949.7,949.7,21602.1,198.4,2444.4,13545,949.7,31.2,1525.1,-6073.9,4136.9,1444.7,1209.3,405.6,776.4,1104.7,5527.1,10479.8,259.6,211.7,2098.3,A,45221.341,431.09,14,4.6,121.6,NA,-477.8,NA,-20.8,NA,-13.6
2497543769,24975,SYNOPSYS INC,883241,2019,10,2019,10/31/2019,INDL,7372,C,D,STD,USD,10,1738.917,19.815,36.605,NA,NA,6405.16,4083.013,729.771,590.055,150.331,17.614,204.182,264.426,137.707,NA,14,3171.179,532.367,532.367,3450.553,141.518,1752.453,2316.284,532.367,198.129,800.513,-235.877,-561.892,549.117,545.506,429.532,1112.88,764.452,3360.694,4083.013,13.139,11.659,2017.34,A,20407.4333,135.75,-8.575,-19.243,-19.28,NA,-29.18,NA,-28.886,NA,-47.186
2497544135,24975,SYNOPSYS INC,883241,2020,10,2020,10/31/2020,INDL,7372,C,D,STD,USD,10,2549.217,30.003,201.045,NA,NA,8030.062,4907.404,1237.176,619.415,152.618,100.257,214.104,271.171,663.491,NA,14,3365.114,664.347,663.447,3619.436,192.333,2139.922,3117.695,664.347,154.717,991.313,-360.418,-140.606,656.2,638.159,949.636,1719.166,995.292,3685.281,4907.404,-25.288,5.14,2195.562,A,32638.8855,213.86,-236.806,-55.024,113.773,NA,-10.401,NA,-36.059,NA,-36.059
2511943830,25119,MOHAWK INDUSTRIES INC,851968,2019,12,2019,12/31/2019,INDL,2273,C,D,STD,USD,12,4429.457,824.956,81.082,NA,NA,13386.68,8119.841,177.285,6627.043,71.632,1163.367,572.346,686.336,2523.04,NA,11,2570.027,744.211,744.571,3498.906,2282.328,2712.583,5260.232,744.211,545.462,1418.761,-616.044,-789.877,935.334,749.545,5021.92,8819.011,1429.671,9970.672,8119.841,4.974,47.885,1835.949,A,9769.1722,136.38,81.953,7.212,-52.065,0,-116.879,NA,-168.313,-59.906,-90.341
2511944196,25119,MOHAWK INDUSTRIES INC,851968,2020,12,2020,12/31/2020,INDL,2273,C,D,STD,USD,12,5363.654,1016.897,0,NA,NA,14327.751,8534.316,1340.366,6391.588,70.278,480.969,602.986,721.405,3066.91,NA,11,2650.831,515.595,515.727,3602.438,1913.02,2371.248,5786.593,515.595,425.557,1769.839,-954.798,-188.185,799.482,584.374,4914.367,9228.404,1507.821,9552.197,8534.316,68.647,58.741,1758.141,A,9905.6841,140.95,-54.977,357.516,255.466,0,-177.31,NA,-166.817,-3.599,-125.357
2512443830,25124,LINDE PLC,1707925,2019,12,2019,12/31/2019,INDL,2810,C,D,STD,USD,12,10352,3266,225,NA,NA,86612,49074,2700,16632,534.381,3523,4675,4675,13200,NA,11,27019,2183,2272,43156,1697,12160,34977,2285,3682,6188,1129,-8992,3280,3041,30089,45343,NA,28228,49074,769,188,3641,A,113769.7149,212.9,NA,-81,-174,NA,188,NA,-425,-73,-304
2512444196,25124,LINDE PLC,1707925,2020,12,2020,12/31/2020,INDL,2810,C,D,STD,USD,12,10924,3095,68,NA,NA,88229,47317,3754,15383,523.295,4277,4626,4626,13972,NA,11,28201,2497,2622,44385,1729,13740,38647,2501,3400,7429,-2986,-3345,3889,3469,29801,49089,NA,27243,47317,847,192,3345,A,137893.4655,263.51,NA,18,109,NA,-29,NA,-522,NA,-391
2527943830,25279,BOSTON SCIENTIFIC CORP,885725,2019,12,2019,12/31/2019,INDL,3845,C,D,STD,USD,12,4699,542,4381,606,226,30565,13877,563,2719,1394.923,1483,1010,1010,9640,NA,11,10176,4700,4700,18062,1579,4866,16688,4700,461,1836,-5041,2973,2070,687,2415,5505,1828,10735,13877,-4013,473,4936,A,63078.4181,45.22,-130,-290,111,NA,27,NA,-856,NA,-82
2527944196,25279,BOSTON SCIENTIFIC CORP,885725,2020,12,2020,12/31/2020,INDL,3845,C,D,STD,USD,12,6694,513,3,NA,NA,30777,15326,1942,2969,1416.622,83,1123,1123,9614,NA,11,9951,-82,-82,15868,1351,3681,15451,-82,376,1508,-411,293,1128,-80,2542,5766,1531,9913,15326,2,361,4693,A,50927.5609,35.95,335,-65,88,NA,-316,-73,-966,NA,-171
2528343861,25283,KOHL'S CORP,885639,2019,01,2020,1/31/2020,INDL,5311,C,D,STD,USD,1,4649,1206,0,NA,NA,14555,5450,723,12140,156,282,917,917,6124,NA,11,0,691,691,0,3537,2769,9105,691,855,1657,-837,-1031,1099,901,9743,16745,0,19974,5450,210,207,5818,A,6669,42.75,0,-51,NA,NA,-223,NA,9,NA,NA
2528344227,25283,KOHL'S CORP,885639,2020,01,2021,1/31/2021,INDL,5311,C,D,STD,USD,1,5835,1476,0,NA,NA,15337,5196,2271,10173,158,276,874,874,6739,NA,11,0,-163,-163,0,2590,3022,10141,-163,334,1338,-137,347,0,-546,9087,16670,0,15955,5196,-383,284,4908,A,6961.48,44.06,NA,768,NA,NA,-494,NA,-262,NA,-21
2534043738,25340,D R HORTON INC,882184,2019,09,2019,9/30/2019,INDL,1531,C,D,STD,USD,9,NA,634,315.8,NA,NA,15606.6,10020.9,1514,13654.8,368.431,1605.3,66.1,82.9,2510.5,NA,11,163.5,1618.5,1618.6,163.5,12898.3,NA,5311.5,1618.5,224.1,892.1,-394,-490.1,2057.1,2125.3,497.7,758.6,NA,17610.5,10020.9,506.7,140.2,1832.5,A,19419.998,52.71,NA,-867.4,NA,NA,-35.4,NA,0,NA,NA
2534044104,25340,D R HORTON INC,882184,2020,09,2020,9/30/2020,INDL,1531,C,D,STD,USD,9,NA,900.5,9.7,0,NA,18912.3,11840,3040.1,15303.8,364,1578.7,69.4,90.6,3187.7,NA,11,163.5,2373.7,2380.5,180.6,14419.8,NA,6790.8,2373.7,286.8,1421.6,-166.1,270.6,2915.1,2983,718.4,1002.8,NA,20336.1,11840,602.5,153.3,2047.8,A,27529.32,75.63,NA,-1520.5,NA,NA,415.5,NA,0,NA,NA
2543443738,25434,STARBUCKS CORP,829224,2019,09,2019,9/30/2019,INDL,5812,C,D,STD,USD,9,5653.9,1189.7,0,NA,NA,19219.6,-6232.2,2757.1,19380.7,1184.6,0,1377.3,1449.3,11167,NA,14,3490.8,3599.2,3594.6,4272.6,1529.4,6168.7,25450.6,3599.2,1806.6,5047,-1010.8,-10056.9,3928.3,4466.2,6431.7,14273.5,879.2,26508.6,-6232.2,871.6,331,1822.3,A,104742.332,88.42,-197.7,-173,31.9,1237.1,750.4,-10.5,474.4,NA,-125.3
2543444104,25434,STARBUCKS CORP,829224,2020,09,2020,9/30/2020,INDL,5812,C,D,STD,USD,9,7806.4,997.9,0,NA,NA,29374.5,-7805.1,4632.1,19109.9,1173.3,2937.5,1431.3,1503.2,24820,NA,14,3597.2,928.3,924.7,4149.3,1551.4,7346.8,37173.9,928.3,1483.6,1597.8,-1711.5,1713.3,1299.6,1164.4,14375.5,22289.4,883.4,23518,-7805.1,239.7,437,1677.2,A,100809.936,85.92,-2.7,-10.9,-210.8,-1214.6,-1237.4,NA,-60.4,-131.7,-258.5
2615643769,26156,HEWLETT PACKARD ENTERPRISE,1645590,2019,10,2019,10/31/2019,INDL,3571,C,D,STD,USD,10,15143,5595,1526,NA,NA,51803,17098,4076,17367,1294,4425,2535,2535,12836,NA,11,18306,1049,1049,19434,2387,19159,34654,1049,2856,3997,-3457,-1548,2484,1553,6054,11901,6529,29135,17098,504,311,6749,A,21234.54,16.41,-36,46,-856,-1093,204,NA,-1219,NA,-462
2615644135,26156,HEWLETT PACKARD ENTERPRISE,1645590,2020,10,2020,10/31/2020,INDL,3571,C,D,STD,USD,10,16556,5383,866,NA,NA,54015,16049,4621,16240,1287,3943,2625,2625,16040,NA,11,18017,-322,-322,19120,2674,18738,37919,-322,2383,2240,-2578,883,1654,-442,6555,12529,7180,26982,16049,-120,332,6463,A,11119.68,8.64,-948,-527,-703,-122,54,-865,-1983,NA,-950
2659043830,26590,FORTIVE CORP,1659166,2019,12,2019,12/31/2019,INDL,3829,C,D,STD,USD,12,3688.8,765.5,3943.9,1172.6,601,17439,7387,1205.2,3197.7,336,1554.9,426.2,426.2,6542.3,NA,11,8399.3,725.4,725.4,12244.3,640.3,3467.2,10038.8,738.9,112.5,1271.4,-4054.6,2802.9,1206.5,874.5,726.3,1565,1384.5,7320,7387,149.1,164.2,2489.6,A,25667.04,76.39,-166.9,118.8,NA,NA,146.9,NA,-161.6,NA,-56.6
2659044196,26590,FORTIVE CORP,1659166,2020,12,2020,12/31/2020,INDL,3829,C,D,STD,USD,12,4446.9,480.8,40.4,NA,NA,16051.5,8964.2,2944,1633.7,337.9,1446.8,384,384,4431.4,NA,11,7359.2,1452.2,1452.2,10649.8,455.5,2860.8,7078.8,1613.3,75.7,1436.7,-148.4,-696.1,637.8,1507.7,610.7,1285.2,810.3,4634.4,8964.2,55.5,148.5,1978.9,A,23930.078,70.82,82.4,-7.3,NA,NA,225.9,NA,1020.8,NA,-26.8
2791443830,27914,HUMANA INC,49071,2019,12,2019,12/31/2019,INDL,6324,C,D,STD,USD,12,19888,9867,0,0,NA,29074,12037,15026,53740,132.105,815,575,575,5814,NA,11,3928,2707,2707,4105,0,10929,17037,2707,736,5284,-1278,-2295,3239,3470,2365,5025,1056,64888,12037,763,242,7334,A,NA,366.52,-32,0,1142,0,553,NA,-47,NA,-47
2791444196,27914,HUMANA INC,49071,2020,12,2020,12/31/2020,INDL,6324,C,D,STD,USD,12,23641,12347,709,NA,NA,34969,13728,17227,61501,128.861,729,616,616,6544,NA,11,4447,3367,3367,4776,0,13394,21241,3367,964,5639,-3065,-1955,4608,4674,2808,5931,1138,76546,13728,1307,283,9821,A,52867.8025,410.27,-85,0,2139,0,89,NA,378,NA,NA
